Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Itemization Type
2026-08-08,09:36:10,GMT+01:00,Matcha,Iced Matcha Latte,3,Large,MM-ICED-MATCHA-LA-LA,,15.90,0.00,13.25,2.65,sq-demo-124896,Normal
2026-08-08,09:36:10,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-124897,Normal
2026-08-08,09:38:09,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-124903,Normal
2026-08-08,09:38:25,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,Oat Milk,5.00,0.00,4.17,0.83,sq-demo-124905,Normal
2026-08-08,09:38:29,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,Oat Milk,4.20,0.00,3.50,0.70,sq-demo-124906,Normal
2026-08-08,09:40:23,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,,5.00,0.00,4.17,0.83,sq-demo-124915,Normal
2026-08-08,09:40:46,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,Oat Milk,4.30,0.00,3.58,0.72,sq-demo-124918,Normal
2026-08-08,09:42:12,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,Extra Matcha Shot,5.00,0.00,4.17,0.83,sq-demo-124922,Normal
2026-08-08,09:42:12,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-124923,Normal
2026-08-08,09:42:15,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-124924,Normal
2026-08-08,09:42:44,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-124927,Normal
2026-08-08,09:43:04,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,Oat Milk,8.00,0.00,6.67,1.33,sq-demo-124928,Normal
2026-08-08,09:43:49,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-124931,Normal
2026-08-08,09:43:49,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-124932,Normal
2026-08-08,09:47:09,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-124943,Normal
2026-08-08,09:48:29,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-124946,Normal
2026-08-08,09:48:29,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-124947,Normal
2026-08-08,09:51:58,GMT+01:00,Tea,Sencha Pot,2,Large,MM-SENCHA-POT-LA,,7.60,0.00,6.33,1.27,sq-demo-124958,Normal
2026-08-08,09:56:18,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-124968,Normal
2026-08-08,09:56:18,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-124969,Normal
2026-08-08,09:58:46,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-124974,Normal
2026-08-08,09:58:46,GMT+01:00,Bakery,Matcha Cake Slice,1,Regular,MM-MATCHA-CAKE-S-RE,,5.00,0.00,4.17,0.83,sq-demo-124974,Normal
2026-08-08,10:01:28,GMT+01:00,Tea,Sencha Pot,2,Regular,MM-SENCHA-POT-RE,,7.60,0.00,6.33,1.27,sq-demo-124983,Normal
2026-08-08,10:02:22,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-124986,Normal
2026-08-08,10:02:22,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-124987,Normal
2026-08-08,10:05:30,GMT+01:00,Tea,Hojicha Latte,2,Large,MM-HOJICHA-LATTE-LA,,9.60,0.00,8.00,1.60,sq-demo-124997,Normal
2026-08-08,10:05:30,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-124998,Normal
2026-08-08,10:05:44,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-124999,Normal
2026-08-08,10:05:44,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125000,Normal
2026-08-08,10:05:58,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,Oat Milk,4.20,0.00,3.50,0.70,sq-demo-125003,Normal
2026-08-08,10:06:27,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,Oat Milk,8.40,0.00,7.00,1.40,sq-demo-125005,Normal
2026-08-08,10:09:32,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-125012,Normal
2026-08-08,10:09:38,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-125013,Normal
2026-08-08,10:09:38,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-125014,Normal
2026-08-08,10:09:38,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125015,Normal
2026-08-08,10:10:52,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125018,Normal
2026-08-08,10:11:31,GMT+01:00,Coffee,Cappuccino,1,Large,MM-CAPPUCCINO-LA,Oat Milk,4.50,0.00,3.75,0.75,sq-demo-125021,Normal
2026-08-08,10:13:51,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125027,Normal
2026-08-08,10:14:08,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125028,Normal
2026-08-08,10:17:12,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125039,Normal
2026-08-08,10:17:12,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125040,Normal
2026-08-08,10:21:47,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125047,Normal
2026-08-08,10:22:12,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125048,Normal
2026-08-08,10:23:45,GMT+01:00,Tea,Hojicha Latte,2,Regular,MM-HOJICHA-LATTE-RE,,8.60,0.00,7.17,1.43,sq-demo-125052,Normal
2026-08-08,10:28:19,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125064,Normal
2026-08-08,10:32:57,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-125077,Normal
2026-08-08,10:33:46,GMT+01:00,Tea,Sencha Pot,1,Large,MM-SENCHA-POT-LA,,3.80,0.00,3.17,0.63,sq-demo-125078,Normal
2026-08-08,10:33:46,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125079,Normal
2026-08-08,10:38:03,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-125088,Normal
2026-08-08,10:38:52,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,Oat Milk,4.30,0.00,3.58,0.72,sq-demo-125092,Normal
2026-08-08,10:43:25,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125105,Normal
2026-08-08,10:43:25,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-125106,Normal
2026-08-08,10:44:25,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125107,Normal
2026-08-08,10:58:54,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125138,Normal
2026-08-08,10:59:15,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125140,Normal
2026-08-08,10:59:57,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,Oat Milk,9.00,0.00,7.50,1.50,sq-demo-125142,Normal
2026-08-08,11:12:52,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125155,Normal
2026-08-08,11:12:52,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-125156,Normal
2026-08-08,11:16:37,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125162,Normal
2026-08-08,11:16:42,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,,10.60,0.00,8.83,1.77,sq-demo-125163,Normal
2026-08-08,11:16:42,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125164,Normal
2026-08-08,11:18:45,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125167,Normal
2026-08-08,11:20:17,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-125174,Normal
2026-08-08,11:23:45,GMT+01:00,Coffee,Cappuccino,1,Large,MM-CAPPUCCINO-LA,,4.50,0.00,3.75,0.75,sq-demo-125178,Normal
2026-08-08,11:40:34,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125194,Normal
2026-08-08,11:43:26,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125197,Normal
2026-08-08,11:47:09,GMT+01:00,Tea,Sencha Pot,1,Regular,MM-SENCHA-POT-RE,,3.80,0.00,3.17,0.63,sq-demo-125198,Normal
2026-08-08,11:55:17,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125201,Normal
2026-08-08,11:55:25,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-125202,Normal
2026-08-08,11:55:25,GMT+01:00,Retail,Ceramic Mug,1,Regular,MM-CERAMIC-MUG-RE,,16.00,0.00,13.33,2.67,sq-demo-125203,Normal
2026-08-08,11:57:14,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-125206,Normal
2026-08-08,12:02:46,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125207,Normal
2026-08-08,12:04:29,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-125208,Normal
2026-08-08,12:05:47,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-125211,Normal
2026-08-08,12:10:18,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-125214,Normal
2026-08-08,12:11:13,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-125215,Normal
2026-08-08,12:11:13,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125217,Normal
2026-08-08,12:16:42,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125224,Normal
2026-08-08,12:16:52,GMT+01:00,Tea,Sencha Pot,1,Regular,MM-SENCHA-POT-RE,,3.80,0.00,3.17,0.63,sq-demo-125225,Normal
2026-08-08,12:17:07,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125226,Normal
2026-08-08,12:18:01,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125227,Normal
2026-08-08,12:30:00,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-125233,Normal
2026-08-08,12:30:49,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125234,Normal
2026-08-08,12:39:40,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-125242,Normal
2026-08-08,12:45:47,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125249,Normal
2026-08-08,12:48:56,GMT+01:00,Tea,Hojicha Latte,2,Regular,MM-HOJICHA-LATTE-RE,,8.60,0.00,7.17,1.43,sq-demo-125251,Normal
2026-08-08,12:48:56,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-125252,Normal
2026-08-08,12:57:47,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125255,Normal
2026-08-08,12:59:40,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-125256,Normal
2026-08-08,13:05:51,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125259,Normal
2026-08-08,13:28:27,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125272,Normal
2026-08-08,13:32:21,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125275,Normal
2026-08-08,13:35:45,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125282,Normal
2026-08-08,13:35:45,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-125283,Normal
2026-08-08,13:38:40,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125286,Normal
2026-08-08,13:45:08,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,,8.00,0.00,6.67,1.33,sq-demo-125292,Normal
2026-08-08,13:47:28,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-125297,Normal
2026-08-08,13:48:07,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125298,Normal
2026-08-08,13:49:12,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125300,Normal
2026-08-08,13:50:40,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125301,Normal
2026-08-08,13:50:40,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-125302,Normal
2026-08-08,13:51:25,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125307,Normal
2026-08-08,13:54:16,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-125311,Normal
2026-08-08,13:56:33,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125313,Normal
2026-08-08,13:56:33,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-125314,Normal
2026-08-08,13:56:59,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125315,Normal
2026-08-08,14:01:04,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125318,Normal
2026-08-08,14:01:25,GMT+01:00,Matcha,Iced Matcha Latte,3,Large,MM-ICED-MATCHA-LA-LA,,15.90,0.00,13.25,2.65,sq-demo-125319,Normal
2026-08-08,14:01:56,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125322,Normal
2026-08-08,14:07:15,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125328,Normal
2026-08-08,14:10:18,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125330,Normal
2026-08-08,14:20:22,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125337,Normal
2026-08-08,14:20:22,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125338,Normal
2026-08-08,14:28:10,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-125343,Normal
2026-08-08,14:30:04,GMT+01:00,Coffee,Cappuccino,2,Large,MM-CAPPUCCINO-LA,,9.00,0.00,7.50,1.50,sq-demo-125344,Normal
2026-08-08,14:34:37,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125348,Normal
2026-08-08,14:41:40,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,Oat Milk,4.80,0.00,4.00,0.80,sq-demo-125357,Normal
2026-08-08,14:44:06,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125359,Normal
2026-08-08,14:46:18,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-125360,Normal
2026-08-08,14:47:20,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125362,Normal
2026-08-08,14:51:15,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125366,Normal
2026-08-08,14:51:15,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-125367,Normal
2026-08-08,14:51:33,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-125368,Normal
2026-08-08,14:52:44,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125369,Normal
2026-08-08,14:53:19,GMT+01:00,Chocolate,Dark Hot Chocolate,2,Large,MM-DARK-HOT-CHOCO-LA,,8.40,0.00,7.00,1.40,sq-demo-125370,Normal
2026-08-08,14:58:17,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-125373,Normal
2026-08-08,15:10:30,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125385,Normal
2026-08-08,15:10:30,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125386,Normal
2026-08-08,15:26:02,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125396,Normal
2026-08-08,15:26:02,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125397,Normal
2026-08-08,15:27:16,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-125400,Normal
2026-08-08,15:29:50,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-125405,Normal
2026-08-08,15:29:50,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125406,Normal
2026-08-08,15:52:18,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-125418,Normal
2026-08-08,15:53:38,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,Oat Milk,8.40,0.00,7.00,1.40,sq-demo-125420,Normal
2026-08-08,15:59:18,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-125427,Normal
2026-08-08,16:00:44,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125428,Normal
2026-08-08,16:01:12,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125430,Normal
2026-08-08,16:11:02,GMT+01:00,Tea,Hojicha Latte,2,Large,MM-HOJICHA-LATTE-LA,,9.60,0.00,8.00,1.60,sq-demo-125437,Normal
2026-08-08,16:11:22,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-125438,Normal
2026-08-08,16:11:39,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-125439,Normal
2026-08-08,16:25:29,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,,10.60,0.00,8.83,1.77,sq-demo-125448,Normal
2026-08-08,16:25:54,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-125449,Normal
2026-08-08,16:26:35,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-125450,Normal
2026-08-08,16:27:01,GMT+01:00,Chocolate,Dark Hot Chocolate,2,Large,MM-DARK-HOT-CHOCO-LA,,8.40,0.00,7.00,1.40,sq-demo-125451,Normal
2026-08-08,16:27:06,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-125452,Normal
2026-08-08,16:29:37,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125455,Normal
2026-08-08,16:35:28,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,,5.00,0.00,4.17,0.83,sq-demo-125457,Normal
2026-08-08,16:36:53,GMT+01:00,Coffee,Cappuccino,1,Regular,MM-CAPPUCCINO-RE,,4.00,0.00,3.33,0.67,sq-demo-125458,Normal
2026-08-08,16:38:14,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-125460,Normal
2026-08-08,16:41:52,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125466,Normal
2026-08-08,16:50:29,GMT+01:00,Tea,Hojicha Latte,2,Regular,MM-HOJICHA-LATTE-RE,Oat Milk,8.60,0.00,7.17,1.43,sq-demo-125477,Normal
2026-08-08,16:54:35,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-125480,Normal
2026-08-08,16:56:55,GMT+01:00,Matcha,Iced Matcha Latte,3,Regular,MM-ICED-MATCHA-LA-RE,Oat Milk,14.40,0.00,12.00,2.40,sq-demo-125482,Normal
2026-08-08,17:01:54,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,Extra Matcha Shot,5.00,0.00,4.17,0.83,sq-demo-125485,Normal
2026-08-08,17:01:54,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-125486,Normal
2026-08-08,17:06:45,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125489,Normal
2026-08-08,17:16:06,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-125496,Normal
2026-08-08,17:19:27,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-125498,Normal
2026-08-08,17:20:44,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-125500,Normal
